SUBJECT,Birthdate,Age,Sex,Date,Time,RecTime,Duration,Meaningful,Distant,TV,Noise,Silence,AWC,CTC,CVC,EXCLUDE,DNL,LogbookNaps,AWCNaps,Sleep,Comments
187,12/22/15,14m; 20d,FALSE,3/14/17,12.35,0,5,00:00:05,00:00:01,00:00:01,00:00:00,00:00:00,16,0,0,1,0,0,0,0,Experimenter explaining to parent how recorder works
431,6/23/17,19m; 9d,M,2/1/19,12.45,12366,300,00:00:01,00:00:00,00:04:50,00:00:00,00:00:09,0,0,0,0,0,0,1,0,LENA on child; quality good; child is silent but awake
431,6/23/17,19m; 9d,M,2/1/19,12.5,12666,300,00:00:16,00:00:12,00:04:09,00:00:14,00:00:09,83,0,0,0,0,0,0,0,LENA on child; quality good; new adult in range gives context that child was not previously alseep
431,6/23/17,19m; 9d,M,2/1/19,12.55,12966,300,00:00:25,00:00:36,00:03:33,00:00:08,00:00:18,56,4,12,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,13,13266,300,00:00:47,00:01:00,00:01:53,00:00:13,00:01:07,6,1,23,0,0,0,0,0,LENA on child; quality good; Low AWC because adults are busy
431,6/23/17,19m; 9d,M,2/1/19,13.05,13566,300,00:00:27,00:04:16,00:00:01,00:00:01,00:00:15,77,0,1,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,13.1,13866,300,00:00:38,00:04:10,00:00:02,00:00:06,00:00:04,146,2,3,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,13.15,14166,300,00:00:30,00:04:15,00:00:04,00:00:10,00:00:01,112,2,5,0,0,0,0,0,LENA on child; quality good
431,6/23/17,19m; 9d,M,2/1/19,13.2,14466,300,00:00:05,00:04:47,00:00:02,00:00:02,00:00:04,23,0,2,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,13.25,14766,300,00:01:59,00:02:57,00:00:03,00:00:01,00:00:00,540,1,2,0,0,0,0,0,LENA on child; quality good; High AWC because adult is on the phone
431,6/23/17,19m; 9d,M,2/1/19,13.3,15066,300,00:00:29,00:03:38,00:00:02,00:00:10,00:00:41,104,1,1,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,13.35,15366,300,00:00:30,00:02:41,00:00:00,00:00:01,00:01:48,83,0,6,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,13.4,15666,300,00:01:34,00:02:33,00:00:00,00:00:11,00:00:42,235,3,4,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,13.45,15966,300,00:00:27,00:00:58,00:00:20,00:00:02,00:03:13,66,3,6,0,0,0,0,1,LENA on child; quality good; child put to bed and falls asleep
431,6/23/17,19m; 9d,M,2/1/19,13.5,16266,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,0,1,LENA on child; quality good; Low AWC because child is asleep
431,6/23/17,19m; 9d,M,2/1/19,13.55,16566,300,00:00:13,00:00:54,00:00:34,00:00:00,00:03:19,17,1,1,0,0,0,0,1,LENA on child; quality good; Low AWC because child is asleep
431,6/23/17,19m; 9d,M,2/1/19,14,16866,300,00:02:44,00:00:58,00:00:01,00:00:00,00:01:17,466,2,3,0,0,0,0,1,LENA on child; quality good; child briefly wakes and adult sings them back to sleep
431,6/23/17,19m; 9d,M,2/1/19,14.05,17166,300,00:01:46,00:00:05,00:00:28,00:00:00,00:02:41,261,2,2,0,0,0,0,1,LENA on child; quality good; adult continues singing
431,6/23/17,19m; 9d,M,2/1/19,14.1,17466,300,00:00:10,00:00:08,00:00:24,00:00:00,00:04:18,18,0,0,0,0,0,0,1,LENA on child; quality good; Low AWC because child is left to sleep
431,6/23/17,19m; 9d,M,2/1/19,14.15,17766,300,00:00:00,00:00:01,00:00:00,00:00:00,00:04:59,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,14.2,18066,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,14.25,18366,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,14.3,18666,300,00:00:00,00:00:01,00:00:00,00:00:00,00:04:59,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,14.35,18966,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,14.4,19266,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,14.45,19566,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,14.5,19866,300,00:00:00,00:00:02,00:00:00,00:00:00,00:04:58,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,14.55,20166,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,15,20466,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,15.05,20766,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,15.1,21066,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,15.15,21366,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,15.2,21666,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,15.25,21966,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,15.3,22266,300,00:00:04,00:00:15,00:00:00,00:00:01,00:04:40,0,0,1,0,0,0,1,1,LENA on child; quality good; briefly wakes at the end of audio
431,6/23/17,19m; 9d,M,2/1/19,15.35,22566,300,00:00:00,00:00:01,00:00:00,00:00:00,00:04:59,0,0,0,0,0,0,1,0,LENA on child; quality good; child is awake but silent
431,6/23/17,19m; 9d,M,2/1/19,15.4,22866,300,00:00:01,00:00:03,00:00:00,00:00:00,00:04:56,3,0,0,0,0,0,0,0,LENA on child; quality good; Low AWC because child is awake but silent
431,6/23/17,19m; 9d,M,2/1/19,15.45,23166,300,00:00:01,00:00:03,00:00:00,00:00:00,00:04:56,4,0,0,0,0,0,0,0,LENA on child; quality good; Low AWC because child is awake but silent
431,6/23/17,19m; 9d,M,2/1/19,15.5,23466,300,00:00:00,00:00:11,00:00:00,00:00:00,00:04:49,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,15.55,23766,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,16,24066,300,00:00:00,00:00:03,00:00:00,00:00:00,00:04:57,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,16.05,24366,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,16.1,24666,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,16.15,24966,300,00:00:00,00:00:03,00:00:00,00:00:00,00:04:57,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,16.2,25266,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,16.25,25566,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,16.3,25866,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,16.35,26166,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,16.4,26466,300,00:00:00,00:00:07,00:00:06,00:00:00,00:04:47,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,16.45,26766,300,00:00:00,00:00:00,00:00:11,00:00:00,00:04:49,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,16.5,27066,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
431,6/23/17,19m; 9d,M,2/1/19,16.55,27366,300,00:00:31,00:00:18,00:00:29,00:00:00,00:03:42,30,1,2,0,0,0,0,0,LENA on child; quality good; child wakes up
431,6/23/17,19m; 9d,M,2/1/19,17,27666,300,00:02:35,00:01:15,00:00:01,00:00:02,00:01:07,340,19,47,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,17.05,27966,300,00:02:42,00:01:46,00:00:00,00:00:01,00:00:31,455,30,51,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,17.1,28266,300,00:02:36,00:01:46,00:00:00,00:00:01,00:00:37,491,25,38,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,17.15,28566,300,00:01:56,00:01:20,00:00:00,00:00:03,00:01:41,274,13,23,0,0,0,0,0,LENA on child; quality good
431,6/23/17,19m; 9d,M,2/1/19,17.2,28866,300,00:01:07,00:01:10,00:00:01,00:00:10,00:02:32,200,8,20,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,17.25,29166,300,00:01:44,00:00:54,00:00:00,00:00:07,00:02:15,283,17,29,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,17.3,29466,300,00:03:06,00:00:36,00:00:00,00:00:00,00:01:18,622,31,38,0,0,0,0,0,LENA on child; quality good; High AWC because adult is speaking/playing with child
431,6/23/17,19m; 9d,M,2/1/19,17.35,29766,300,00:01:20,00:00:48,00:00:00,00:00:03,00:02:49,146,16,36,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,17.4,30066,300,00:03:02,00:00:47,00:00:00,00:00:00,00:01:11,545,42,63,0,0,0,0,0,LENA on child; quality good; High AWC because adult is speaking/playing with child
431,6/23/17,19m; 9d,M,2/1/19,17.45,30366,300,00:02:41,00:00:43,00:00:00,00:00:01,00:01:35,551,35,47,0,0,0,0,0,LENA on child; quality good; High AWC because adult is speaking/playing with child
431,6/23/17,19m; 9d,M,2/1/19,17.5,30666,300,00:01:25,00:00:49,00:00:00,00:00:00,00:02:46,224,11,25,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,17.55,30966,300,00:01:25,00:00:33,00:00:00,00:00:00,00:03:02,257,9,21,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,18,31266,300,00:01:24,00:00:46,00:00:00,00:00:00,00:02:50,258,9,13,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,18.05,31566,300,00:01:12,00:00:25,00:00:00,00:00:00,00:03:23,215,7,15,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,18.1,31866,300,00:01:34,00:00:54,00:00:50,00:00:04,00:01:38,301,7,8,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,18.15,32166,300,00:00:21,00:00:20,00:03:12,00:00:00,00:01:07,72,1,3,0,0,0,0,0,LENA on child; quality good
431,6/23/17,19m; 9d,M,2/1/19,18.2,32466,300,00:00:19,00:00:15,00:03:58,00:00:00,00:00:28,66,0,1,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,18.25,32766,300,00:00:21,00:00:07,00:04:10,00:00:00,00:00:22,39,0,7,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,18.3,33066,300,00:00:29,00:00:21,00:03:26,00:00:00,00:00:44,67,3,9,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,18.35,33366,300,00:00:17,00:00:14,00:03:51,00:00:01,00:00:37,37,0,0,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,18.4,33666,300,00:00:29,00:00:26,00:03:40,00:00:00,00:00:25,66,2,8,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,18.45,33966,300,00:01:17,00:00:50,00:00:37,00:00:09,00:02:07,212,7,17,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,18.5,34266,300,00:01:18,00:01:28,00:00:58,00:00:12,00:01:04,158,3,4,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,18.55,34566,300,00:01:23,00:01:51,00:00:10,00:00:10,00:01:26,223,7,12,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,19,34866,300,00:01:37,00:02:47,00:00:03,00:00:00,00:00:33,311,5,8,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,19.05,35166,300,00:01:40,00:02:43,00:00:00,00:00:01,00:00:36,350,3,5,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,19.1,35466,300,00:02:04,00:01:33,00:00:02,00:00:00,00:01:21,369,5,10,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,19.15,35766,300,00:00:38,00:03:37,00:00:00,00:00:03,00:00:42,122,1,4,0,0,0,0,0,LENA on child; quality good
431,6/23/17,19m; 9d,M,2/1/19,19.2,36066,300,00:00:53,00:03:38,00:00:00,00:00:02,00:00:27,184,1,1,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,19.25,36366,300,00:00:35,00:03:52,00:00:01,00:00:02,00:00:30,110,0,0,0,0,0,0,0,NA
431,6/23/17,19m; 9d,M,2/1/19,19.3,36666,170,00:00:35,00:01:57,00:00:00,00:00:04,00:00:14,46,1,3,0,0,0,0,0,LENA is taken off child at end of audio; quality good
433,7/26/17,18m; 8d,M,2/3/19,8.4,0,6,00:00:00,00:00:00,00:00:00,00:00:00,00:00:06,0,0,0,1,0,0,0,0,LENA turned on but silent; does not seem to be on child
433,7/26/17,18m; 8d,M,2/3/19,8.45,6,279,00:01:38,00:00:18,00:00:00,00:00:02,00:02:41,227,9,12,1,0,0,0,0,LENA not placed on child yet; quality good
433,7/26/17,18m; 8d,M,2/3/19,8.5,285,300,00:00:43,00:02:00,00:00:07,00:00:05,00:02:05,110,5,8,0,0,0,0,0,LENA on child at beginning of audio; quality good
433,7/26/17,18m; 8d,M,2/3/19,8.55,585,300,00:00:51,00:00:55,00:00:00,00:00:01,00:03:13,133,7,13,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,9,885,300,00:01:04,00:01:22,00:00:06,00:00:06,00:02:22,167,7,18,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,9.05,1185,300,00:01:01,00:02:29,00:00:02,00:00:01,00:01:27,181,5,14,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,9.1,1485,300,00:00:46,00:02:25,00:00:17,00:00:00,00:01:32,163,0,0,0,0,0,0,0,LENA on child; quality good; child is in a car; conversation is among adults
433,7/26/17,18m; 8d,M,2/3/19,9.15,1785,300,00:00:05,00:04:15,00:00:02,00:00:23,00:00:15,19,0,0,0,0,0,0,0,LENA on child; quality good; Low AWC because child is in the car with adults
433,7/26/17,18m; 8d,M,2/3/19,9.2,2085,300,00:00:19,00:03:24,00:00:00,00:00:00,00:01:17,14,2,11,0,0,0,0,0,LENA on child; quality good; Low AWC because child is still in car
433,7/26/17,18m; 8d,M,2/3/19,9.25,2385,300,00:00:21,00:02:32,00:00:00,00:00:01,00:02:06,32,3,14,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,9.3,2685,300,00:00:34,00:03:12,00:00:00,00:00:02,00:01:12,95,3,5,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,9.35,2985,300,00:00:00,00:04:27,00:00:00,00:00:30,00:00:03,0,0,0,0,0,0,0,0,LENA on child; quality good; Low AWC because child is in the car
433,7/26/17,18m; 8d,M,2/3/19,9.4,3285,300,00:00:25,00:02:30,00:00:16,00:00:00,00:01:49,101,0,0,0,0,0,0,0,LENA on child; quality good; conversation is among adults
433,7/26/17,18m; 8d,M,2/3/19,9.45,3585,300,00:00:40,00:01:33,00:00:00,00:00:27,00:02:20,61,1,6,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,9.5,3885,300,00:00:20,00:01:36,00:00:00,00:01:08,00:01:56,34,2,8,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,9.55,4185,300,00:01:36,00:00:55,00:00:01,00:00:04,00:02:24,244,9,19,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,10,4485,300,00:01:08,00:00:26,00:00:04,00:00:02,00:03:20,186,4,4,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,10.05,4785,300,00:01:39,00:00:46,00:00:00,00:00:05,00:02:30,283,12,16,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,10.1,5085,300,00:01:09,00:01:12,00:00:01,00:00:13,00:02:25,175,8,17,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,10.15,5385,300,00:00:53,00:01:20,00:00:00,00:00:05,00:02:42,109,7,22,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,10.2,5685,300,00:00:37,00:01:01,00:00:00,00:00:21,00:03:01,70,2,5,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,10.25,5985,300,00:01:22,00:01:10,00:00:03,00:00:12,00:02:13,155,7,10,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,10.3,6285,300,00:01:53,00:00:58,00:00:01,00:00:02,00:02:06,320,9,13,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,10.35,6585,300,00:02:26,00:00:43,00:00:07,00:00:32,00:01:12,369,12,14,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,10.4,6885,300,00:02:44,00:00:59,00:00:03,00:00:13,00:01:01,298,15,30,0,0,0,0,0,LENA on child; quality good
433,7/26/17,18m; 8d,M,2/3/19,10.45,7185,300,00:01:09,00:00:57,00:00:01,00:00:05,00:02:48,187,14,16,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,10.5,7485,300,00:01:56,00:01:31,00:00:02,00:00:15,00:01:16,133,11,40,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,10.55,7785,300,00:02:00,00:02:10,00:00:00,00:00:26,00:00:24,60,5,31,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,11,8085,300,00:00:29,00:02:06,00:00:07,00:00:01,00:02:17,65,2,9,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,11.05,8385,300,00:00:16,00:01:34,00:00:15,00:00:37,00:02:18,47,1,3,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,11.1,8685,300,00:00:35,00:00:43,00:00:02,00:00:09,00:03:31,77,2,9,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,11.15,8985,300,00:00:33,00:00:22,00:00:08,00:00:07,00:03:50,55,5,16,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,11.2,9285,300,00:00:14,00:00:42,00:00:19,00:00:00,00:03:45,6,1,11,0,0,0,0,0,LENA on child; quality good; Low AWC because child is in a car
433,7/26/17,18m; 8d,M,2/3/19,11.25,9585,300,00:00:05,00:00:05,00:02:43,00:00:01,00:02:06,0,0,5,0,0,0,0,0,LENA on child; quality good; Low AWC because child is in a car
433,7/26/17,18m; 8d,M,2/3/19,11.3,9885,300,00:01:01,00:00:15,00:01:48,00:00:08,00:01:48,84,9,24,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,11.35,10185,300,00:01:11,00:00:38,00:00:14,00:00:00,00:02:57,213,2,6,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,11.4,10485,300,00:00:36,00:02:28,00:00:07,00:00:00,00:01:49,93,4,10,0,0,0,0,0,LENA on child; quality good
433,7/26/17,18m; 8d,M,2/3/19,11.45,10785,300,00:00:08,00:03:02,00:00:04,00:00:00,00:01:46,26,0,1,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,11.5,11085,300,00:00:28,00:02:08,00:00:14,00:00:06,00:02:04,63,4,9,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,11.55,11385,300,00:00:40,00:01:55,00:00:20,00:00:19,00:01:46,151,0,0,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,12,11685,300,00:00:38,00:01:57,00:00:06,00:00:02,00:02:17,92,5,12,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,12.05,11985,300,00:00:59,00:01:12,00:00:01,00:00:06,00:02:42,39,4,31,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,12.1,12285,300,00:00:28,00:01:08,00:00:00,00:00:02,00:03:22,25,2,14,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,12.15,12585,300,00:00:24,00:01:33,00:00:02,00:00:02,00:02:59,32,4,16,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,12.2,12885,300,00:00:12,00:03:40,00:00:11,00:00:03,00:00:54,18,1,6,0,0,0,0,0,LENA on child; quality good; Low AWC because adult is busy; possibly wrong AWC
433,7/26/17,18m; 8d,M,2/3/19,12.25,13185,300,00:00:06,00:03:08,00:00:01,00:00:09,00:01:36,14,2,1,0,0,0,0,0,LENA on child; quality good; Low AWC because adult is busy
433,7/26/17,18m; 8d,M,2/3/19,12.3,13485,300,00:01:27,00:02:06,00:00:04,00:00:23,00:01:00,129,11,25,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,12.35,13785,300,00:01:05,00:02:04,00:00:02,00:00:12,00:01:37,50,4,23,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,12.4,14085,300,00:01:18,00:01:27,00:00:00,00:00:10,00:02:05,114,10,32,0,0,0,0,0,LENA on child; quality good
433,7/26/17,18m; 8d,M,2/3/19,12.45,14385,300,00:00:25,00:00:58,00:00:58,00:00:00,00:02:39,64,4,8,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,12.5,14685,300,00:00:25,00:00:53,00:03:33,00:00:00,00:00:09,21,0,2,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,12.55,14985,300,00:00:07,00:00:07,00:04:38,00:00:02,00:00:06,0,0,3,0,0,0,0,0,LENA on child; quality good; Low AWC because adult is busy
433,7/26/17,18m; 8d,M,2/3/19,13,15285,300,00:00:23,00:00:14,00:04:07,00:00:04,00:00:12,8,0,6,0,0,0,0,0,LENA on child; quality good; Low AWC because adult is busy
433,7/26/17,18m; 8d,M,2/3/19,13.05,15585,300,00:00:04,00:00:00,00:04:50,00:00:00,00:00:06,0,0,3,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,13.1,15885,300,00:00:09,00:00:03,00:04:43,00:00:00,00:00:05,5,0,1,0,0,0,0,0,LENA on child; quality good; Low AWC because child is playing by themselves
433,7/26/17,18m; 8d,M,2/3/19,13.15,16185,300,00:00:34,00:00:39,00:02:15,00:00:01,00:01:31,19,1,5,0,0,0,0,0,LENA on child; quality good; Low AWC because child is playing by themselves
433,7/26/17,18m; 8d,M,2/3/19,13.2,16485,300,00:00:14,00:00:29,00:00:51,00:00:01,00:03:25,31,3,3,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,13.25,16785,300,00:00:26,00:00:57,00:00:06,00:00:02,00:03:29,51,3,10,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,13.3,17085,300,00:00:34,00:00:53,00:00:06,00:00:11,00:03:16,23,4,26,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,13.35,17385,300,00:00:36,00:00:46,00:00:00,00:00:07,00:03:31,75,2,10,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,13.4,17685,300,00:00:57,00:01:21,00:00:01,00:00:08,00:02:33,71,5,15,0,0,0,0,0,LENA on child; quality good
433,7/26/17,18m; 8d,M,2/3/19,13.45,17985,300,00:02:30,00:01:49,00:00:03,00:00:24,00:00:14,22,2,26,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,13.5,18285,300,00:01:58,00:02:34,00:00:09,00:00:13,00:00:06,5,0,24,0,0,0,0,0,LENA on child; quality good; Low AWC because child is watching TV
433,7/26/17,18m; 8d,M,2/3/19,13.55,18585,300,00:02:07,00:02:33,00:00:00,00:00:14,00:00:06,17,1,30,0,0,0,0,0,LENA on child; quality good; Low AWC because child is watching TV
433,7/26/17,18m; 8d,M,2/3/19,14,18885,300,00:01:32,00:02:11,00:00:05,00:00:21,00:00:51,51,3,29,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,14.05,19185,300,00:02:09,00:02:22,00:00:03,00:00:14,00:00:12,58,5,38,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,14.1,19485,300,00:01:33,00:01:48,00:00:08,00:00:15,00:01:16,93,2,21,0,0,0,0,0,NA
433,7/26/17,18m; 8d,M,2/3/19,14.15,19785,300,00:00:07,00:00:24,00:01:17,00:00:00,00:03:12,16,1,2,0,0,0,0,0,LENA on child; quality good; Low AWC because child is being put to bed
433,7/26/17,18m; 8d,M,2/3/19,14.2,20085,300,00:00:35,00:00:45,00:01:01,00:00:03,00:02:36,46,3,6,0,0,0,0,0,LENA on child; quality good; wrong AWC
433,7/26/17,18m; 8d,M,2/3/19,14.25,20385,300,00:00:01,00:00:00,00:02:25,00:00:00,00:02:34,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
433,7/26/17,18m; 8d,M,2/3/19,14.3,20685,300,00:00:00,00:00:17,00:03:34,00:00:00,00:01:09,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
433,7/26/17,18m; 8d,M,2/3/19,14.35,20985,300,00:00:00,00:00:00,00:04:28,00:00:00,00:00:32,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
433,7/26/17,18m; 8d,M,2/3/19,14.4,21285,300,00:00:00,00:00:00,00:04:52,00:00:00,00:00:08,0,0,0,0,0,0,1,1,LENA on child; quality good; child is asleep
